Date,Open,High,Low,Close
2024-07-19,24800.85,24871.448903366952,24403.639822421308,24530.9
2024-07-22,24530.9,24726.544985439512,24435.951344828292,24509.25
2024-07-23,24509.25,24636.841957898836,24330.26710307371,24479.05
2024-07-24,24479.05,24619.04081987392,24242.513273136643,24413.5
2024-07-25,24413.5,24481.242261202824,24295.53177502671,24406.1
2024-07-26,24406.1,24998.754512414438,24238.628017734663,24834.85
2024-07-29,24834.85,24924.900763283815,24641.101863705902,24836.1
2024-07-30,24836.1,25041.967467377923,24748.07800957494,24857.3
2024-07-31,24857.3,25039.696191667434,24724.294253686647,24951.15
2024-08-01,24951.15,25097.634080471384,24850.9069989672,25010.9
2024-08-02,25010.9,25075.281652859827,24548.631309029224,24717.7
2024-08-05,24717.7,24839.026220186814,23920.05817215517,24055.6
2024-08-06,24055.6,24189.073203138414,23849.706477859698,23992.55
2024-08-07,23992.55,24364.754711732458,23825.667011957703,24297.5
2024-08-08,24297.5,24460.119837378268,24005.641328620477,24117.0
2024-08-09,24117.0,24487.836887812045,23933.646639445313,24367.5
2024-08-12,24367.5,24497.429847368985,24215.892338547284,24347.0
2024-08-13,24347.0,24464.515202910716,24059.714319776835,24139.0
2024-08-14,24139.0,24255.880169645647,23986.965959727986,24143.75
2024-08-16,24143.75,24676.960376973435,23975.832983574277,24541.15
2024-08-19,24541.15,24652.98647968335,24438.58706658564,24572.65
2024-08-20,24572.65,24783.290367392943,24394.81324540635,24698.85
2024-08-21,24698.85,24949.189452261922,24513.707561964486,24770.2
2024-08-22,24770.2,25002.50504521688,24672.178072143983,24811.5
2024-08-23,24811.5,24934.619153664695,24615.205474145587,24823.15
2024-08-26,24823.15,25108.545765643892,24743.416593436872,25010.6
2024-08-27,25010.6,25168.01654960806,24922.25512606621,25017.75
2024-08-28,25017.75,25169.818248463333,24931.778875152806,25052.35
2024-08-29,25052.35,25215.89037155021,24866.066046874857,25151.95
2024-08-30,25151.95,25318.533807458494,24998.918536041183,25235.9
2024-09-02,25235.9,25440.722424215644,25153.699128151973,25278.7
2024-09-03,25278.7,25433.803631112223,25155.693024180102,25279.85
2024-09-04,25279.85,25344.150469203265,25051.396742071774,25198.7
2024-09-05,25198.7,25290.304708370513,25072.998968524586,25145.1
2024-09-06,25145.1,25236.904310833746,24669.697153879362,24852.15
2024-09-09,24852.15,25090.073042784265,24680.08435647337,24936.4
2024-09-10,24936.4,25103.962651862978,24805.456133308267,25041.1
2024-09-11,25041.1,25115.43193717062,24723.689661246375,24918.45
2024-09-12,24918.45,25563.56370119962,24798.12028633038,25388.9
2024-09-13,25388.9,25475.108299250933,25155.904277493966,25356.5
2024-09-16,25356.5,25537.458206485036,25200.634840090064,25383.75
2024-09-17,25383.75,25513.45838120338,25232.403908440494,25418.55
2024-09-18,25418.55,25493.588161934193,25293.059319542564,25377.55
2024-09-19,25377.55,25511.40824832322,25191.028642690693,25415.8
2024-09-20,25415.8,25957.1648018264,25292.159675066614,25790.95
2024-09-23,25790.95,26125.60105943778,25705.130469624135,25939.05
2024-09-24,25939.05,26123.259878098957,25874.961592977397,25940.4
2024-09-25,25940.4,26124.399112457675,25796.476603740164,26004.15
2024-09-26,26004.15,26377.05001872972,25863.804004764126,26216.05
2024-09-27,26216.05,26308.930612274664,26010.661753931003,26178.95
2024-09-30,26178.95,26283.267835724204,25620.225384420686,25810.85
2024-10-01,25810.85,26002.24959867012,25723.516155149086,25796.9
2024-10-03,25796.9,25859.338719265495,25086.065746627835,25250.1
2024-10-04,25250.1,25322.113225497105,24928.311965025787,25014.6
2024-10-07,25014.6,25102.976095421807,24617.076995471398,24795.75
2024-10-08,24795.75,25076.89802237383,24620.989232222208,25013.15
2024-10-09,25013.15,25098.489301418795,24846.33685773478,24981.95
2024-10-10,24981.95,25140.067037735007,24822.525893100228,24998.45
2024-10-11,24998.45,25117.279267887923,24860.389717046935,24964.25
2024-10-14,24964.25,25313.8707366852,24837.641812926464,25127.95
2024-10-15,25127.95,25302.79226881767,24881.919317414464,25057.35
2024-10-16,25057.35,25165.080612352936,24847.14556549824,24971.3
2024-10-17,24971.3,25066.65550995789,24640.859820976435,24749.85
2024-10-18,24749.85,24966.54632694437,24621.414467102342,24854.05
2024-10-21,24854.05,24995.44232479974,24606.685765722395,24781.1
2024-10-22,24781.1,24876.569489257654,24367.428788806035,24472.1
2024-10-23,24472.1,24616.152987571386,24353.077472109217,24435.5
2024-10-24,24435.5,24549.99919253226,24243.554236629112,24399.4
2024-10-25,24399.4,24532.187997836176,24010.91832179123,24180.8
2024-10-28,24180.8,24457.00767446498,24108.669228161725,24339.15
2024-10-29,24339.15,24565.91647758555,24247.56336196018,24466.85
2024-10-30,24466.85,24654.550534189908,24263.079934120946,24340.85
2024-10-31,24340.85,24502.449574854123,24100.093715577692,24205.35
2024-11-01,24205.35,24381.75045411526,24085.724828240705,24304.35
2024-11-04,24304.35,24478.638321054586,23837.138399749943,23995.35
2024-11-05,23995.35,24337.50489986242,23848.94606182471,24213.3
2024-11-06,24213.3,24665.464384124964,24069.402341881607,24484.05
2024-11-07,24484.05,24650.52191281285,24093.518989880264,24199.35
2024-11-08,24199.35,24314.807268192293,23976.455434712152,24148.2
2024-11-11,24148.2,24209.17677455251,24019.646964591866,24141.3
2024-11-12,24141.3,24234.555156762413,23695.177058541707,23883.45
2024-11-13,23883.45,24011.449890251475,23418.84547647799,23559.05
2024-11-14,23559.05,23699.010216260736,23459.581958410636,23532.7
2024-11-18,23532.7,23622.860418701035,23308.700853489732,23453.8
2024-11-19,23453.8,23593.298096637256,23354.53823079319,23518.5
2024-11-21,23518.5,23683.714770202943,23204.116480104556,23349.9
2024-11-22,23349.9,24096.4197545939,23283.19900129933,23907.25
2024-11-25,23907.25,24351.33856414962,23825.39606017446,24221.9
2024-11-26,24221.9,24303.22748909616,24020.49004338066,24194.5
2024-11-27,24194.5,24370.17706547494,24105.357578238774,24274.9
2024-11-28,24274.9,24334.756825426324,23744.66012865872,23914.15
2024-11-29,23914.15,24312.567641213554,23818.495620378628,24131.1
2024-12-02,24131.1,24350.320294584453,23985.440333000988,24276.05
2024-12-03,24276.05,24594.806879547094,24122.28194968607,24457.15
2024-12-04,24457.15,24563.722301492657,24328.185334576905,24467.45
2024-12-05,24467.45,24844.380129841225,24365.904905385076,24708.4
2024-12-06,24708.4,24857.65020353415,24589.18674580922,24677.8
2024-12-09,24677.8,24851.279115406618,24555.338703168156,24619.0
2024-12-10,24619.0,24706.512331786915,24509.097117661615,24610.05
2024-12-11,24610.05,24702.457679259565,24460.777081630404,24641.8
2024-12-12,24641.8,24719.53491989447,24360.791804418783,24548.7
2024-12-13,24548.7,24952.578737670563,24368.417857722998,24768.3
2024-12-16,24768.3,24948.224897872657,24503.220326426905,24668.25
2024-12-17,24668.25,24808.072813424733,24170.14273454569,24336.0
2024-12-18,24336.0,24475.455417597386,24050.65828838371,24198.85
2024-12-19,24198.85,24345.535129939282,23859.303768732363,23951.7
2024-12-20,23951.7,24031.474792193374,23411.058608394065,23587.5
2024-12-23,23587.5,23932.092735246817,23441.27136396826,23753.45
2024-12-24,23753.45,23866.040426491752,23596.235180828975,23727.65
2024-12-26,23727.65,23858.158333372336,23655.887796286403,23750.2
2024-12-27,23750.2,23939.752451344702,23633.430730073473,23813.4
2024-12-30,23813.4,23876.36659129168,23527.195538394244,23644.9
2024-12-31,23644.9,23723.66524718636,23473.574851647125,23644.8
2025-01-01,23644.8,23898.012086768118,23515.13456144826,23742.9
2025-01-02,23742.9,24257.91837279388,23633.319535862425,24188.65
2025-01-03,24188.65,24327.341087358396,23815.83065295943,24004.75
2025-01-06,24004.75,24093.87591031346,23544.728694819067,23616.05
2025-01-07,23616.05,23816.483496333618,23503.051719051968,23707.9
2025-01-08,23707.9,23803.05104837578,23626.52160559815,23688.95
2025-01-09,23688.95,23792.272911317912,23372.55521593555,23526.5
2025-01-10,23526.5,23677.086215113017,23254.797699896015,23431.5
2025-01-13,23431.5,23525.318567596427,22994.34012438644,23085.95
2025-01-14,23085.95,23305.183844677016,22918.92685013595,23176.05
2025-01-15,23176.05,23330.79533789944,23082.351726726793,23213.2
2025-01-16,23213.2,23454.387989047125,23038.354205616422,23311.8
2025-01-17,23311.8,23489.217387722,23049.544078487394,23203.2
2025-01-20,23203.2,23496.546989811555,23041.946654119452,23344.75
2025-01-21,23344.75,23427.72315113235,22967.069110013726,23024.65
2025-01-22,23024.65,23214.96635587607,22844.229579510626,23155.35
2025-01-23,23155.35,23295.1240420662,23005.226293647298,23205.35
2025-01-24,23205.35,23337.72456811137,22997.369429828697,23092.2
2025-01-27,23092.2,23153.564402615462,22668.327538805734,22829.15
2025-01-28,22829.15,23076.16054255994,22737.86006581906,22957.25
2025-01-29,22957.25,23296.10993132498,22788.450727016978,23163.1
2025-01-30,23163.1,23348.816418701474,23092.64354839346,23249.5
2025-01-31,23249.5,23666.308469723015,23100.44166397778,23508.4
2025-02-01,23508.4,23578.774834551023,23354.690968693256,23482.15
2025-02-03,23482.15,23548.04618586571,23292.354659124227,23361.05
2025-02-04,23361.05,23893.029467611956,23271.918482850037,23739.25
2025-02-05,23739.25,23861.872460906816,23637.782873316904,23696.3
2025-02-06,23696.3,23843.940215140847,23484.740791597178,23603.35
2025-02-07,23603.35,23717.263137994367,23463.658470910643,23559.95
2025-02-10,23559.95,23648.328973170148,23247.137050012803,23381.6
2025-02-11,23381.6,23542.802043176325,22978.023936989404,23071.8
2025-02-12,23071.8,23230.275937194936,22951.235818935045,23045.25
2025-02-13,23045.25,23190.124420873486,22880.270672911305,23031.4
2025-02-14,23031.4,23121.37466977185,22868.038076917604,22929.25
2025-02-17,22929.25,23090.49064557749,22758.05910120418,22959.5
2025-02-18,22959.5,23060.951584401766,22780.72075844842,22945.3
2025-02-19,22945.3,23012.100318164597,22792.09873108821,22932.9
2025-02-20,22932.9,23105.595403888976,22782.040021013006,22913.15
2025-02-21,22913.15,22985.326021439967,22627.281144302888,22795.9
2025-02-24,22795.9,22970.04183949325,22475.814988134945,22553.35
2025-02-25,22553.35,22663.779609809924,22483.464737655446,22547.55
2025-02-27,22547.55,22625.031574368953,22460.703174965733,22545.05
2025-02-28,22545.05,22665.289896986586,21973.153806160557,22124.7
2025-03-03,22124.7,22285.916444634007,22061.919140627502,22119.3
2025-03-04,22119.3,22262.84736897208,21957.580091602165,22082.65
2025-03-05,22082.65,22491.801350637503,21904.52231598965,22337.3
2025-03-06,22337.3,22681.978890857907,22175.16081433026,22544.7
2025-03-07,22544.7,22694.056376439217,22424.71853814793,22552.5
2025-03-10,22552.5,22713.214578919975,22398.390674076836,22460.3
2025-03-11,22460.3,22583.350193020473,22301.56175413993,22497.9
2025-03-12,22497.9,22613.415892415043,22341.198459219224,22470.5
2025-03-13,22470.5,22551.998323817803,22329.031326998243,22397.2
2025-03-17,22397.2,22687.26556473997,22331.3483831053,22508.75
2025-03-18,22508.75,23009.821151409153,22337.63180657486,22834.3
2025-03-19,22834.3,22967.636012294988,22693.47503711763,22907.6
2025-03-20,22907.6,23337.938942497207,22744.24492048958,23190.65
2025-03-21,23190.65,23527.428502541505,23019.671790086355,23350.4
2025-03-24,23350.4,23739.0538824118,23217.86769361954,23658.35
2025-03-25,23658.35,23800.73274253427,23532.960603076583,23668.65
2025-03-26,23668.65,23845.42928340435,23373.869009476253,23486.85
2025-03-27,23486.85,23653.055450245185,23388.3559469097,23591.95
2025-03-28,23591.95,23740.252519629845,23405.663638732673,23519.35
2025-04-01,23519.35,23613.522148240503,23009.70852193181,23165.7
2025-04-02,23165.7,23509.130319187483,23031.054346272384,23332.35
2025-04-03,23332.35,23514.582567313148,23078.092727834835,23250.1
2025-04-04,23250.1,23426.186945684814,22792.609217926056,22904.45
2025-04-07,22904.45,23016.490176389707,22033.06933211669,22161.6
2025-04-08,22161.6,22698.726477707263,22027.84246700605,22535.85
2025-04-09,22535.85,22695.5442164971,22271.17236443879,22399.15
2025-04-11,22399.15,22924.13228620736,22254.536862764802,22828.55
2025-04-15,22828.55,23492.827938073187,22741.543200183532,23328.55
2025-04-16,23328.55,23498.306469883584,23205.05383496826,23437.2
2025-04-17,23437.2,23988.537274503742,23366.03481229974,23851.65
2025-04-21,23851.65,24214.526222344786,23741.800015340297,24125.55
2025-04-22,24125.55,24241.568512393686,24001.549397000832,24167.25
2025-04-23,24167.25,24397.823747330753,24020.000104164094,24328.95
2025-04-24,24328.95,24481.685228347673,24059.443368872646,24246.7
2025-04-25,24246.7,24350.148529977443,23900.795697186873,24039.35
2025-04-28,24039.35,24485.63033504637,23879.65466229767,24328.5
2025-04-29,24328.5,24403.26312839445,24201.099113140794,24335.95
2025-04-30,24335.95,24437.317173577492,24189.38759980622,24334.2
2025-05-02,24334.2,24478.687142829218,24266.096913835354,24346.7
2025-05-05,24346.7,24628.171948484163,24253.14606054083,24461.15
2025-05-06,24461.15,24563.178967714706,24271.686691441817,24379.6
2025-05-07,24379.6,24558.56682955695,24256.405846107762,24414.4
2025-05-08,24414.4,24593.09098132476,24209.337696295974,24273.8
2025-05-09,24273.8,24414.21880316253,23931.555288209263,24008.0
2025-05-12,24008.0,25017.035372114195,23909.543443966526,24924.7
2025-05-13,24924.7,24987.046533316472,24385.641405124916,24578.35
2025-05-14,24578.35,24846.291354710713,24473.37894045874,24666.9
2025-05-15,24666.9,25125.23415416937,24539.09757726594,25062.1
2025-05-16,25062.1,25244.702741097255,24932.277056902236,25019.8
2025-05-19,25019.8,25153.558699048106,24800.258291145507,24945.45
2025-05-20,24945.45,25134.498537714608,24585.859844028542,24683.9
2025-05-21,24683.9,24983.997460137565,24595.585000025465,24813.45
2025-05-22,24813.45,25010.04289084796,24479.445614480104,24609.7
2025-05-23,24609.7,24961.608802794686,24549.28615586654,24853.15
2025-05-26,24853.15,25168.56406114294,24792.07422607274,25001.15
2025-05-27,25001.15,25116.6120165857,24736.160702016263,24826.2
2025-05-28,24826.2,24952.12322486763,24687.95403534029,24752.45
2025-05-29,24752.45,24980.466670159723,24677.826417140433,24833.6
2025-05-30,24833.6,25014.096752840513,24644.330905667903,24750.7
2025-06-02,24750.7,24946.229745858946,24546.191900435744,24716.6
2025-06-03,24716.6,24881.09196145471,24404.97677855261,24542.5
2025-06-04,24542.5,24736.88728968977,24412.728421099084,24620.2
2025-06-05,24620.2,24868.704364154895,24520.118809919688,24750.9
2025-06-06,24750.9,25166.331440128157,24560.43124492588,25003.05
2025-06-09,25003.05,25197.014474495645,24886.99077129416,25103.2
2025-06-10,25103.2,25180.031070625642,25030.705967891336,25104.25
2025-06-11,25104.25,25251.667266079017,24957.032709793384,25141.4
2025-06-12,25141.4,25241.165304243677,24812.602216854666,24888.2
2025-06-13,24888.2,24988.5408426753,24611.488136445114,24718.6
2025-06-16,24718.6,25039.006696264772,24587.842749196345,24946.5
2025-06-17,24946.5,25012.006649724128,24672.078388267943,24853.4
2025-06-18,24853.4,24915.432458188894,24683.924026399123,24812.05
2025-06-19,24812.05,25008.691349580207,24636.24304795488,24793.25
2025-06-20,24793.25,25232.82725624432,24593.360963908992,25112.4
2025-06-23,25112.4,25226.07781296116,24893.579654342193,24971.9
2025-06-24,24971.9,25199.77585677616,24873.26291410559,25044.35
2025-06-25,25044.35,25336.192083079815,24927.981143447112,25244.75
2025-06-26,25244.75,25746.23272641697,25123.079586452463,25549.0
2025-06-27,25549.0,25812.227594779266,25428.458293708718,25637.8
2025-06-30,25637.8,25711.81734809269,25326.1155701364,25517.05
2025-07-01,25517.05,25662.82860209008,25353.618677608716,25541.8
2025-07-02,25541.8,25728.196839606335,25305.66161437252,25453.4
2025-07-03,25453.4,25648.779442497154,25300.31292242893,25405.3
2025-07-04,25405.3,25588.749255316423,25226.73624895311,25461.0
2025-07-07,25461.0,25609.86932786302,25263.717219673992,25461.3
2025-07-08,25461.3,25607.627493779157,25282.675414268226,25522.5
2025-07-09,25522.5,25725.04886180344,25414.734072452335,25476.1
2025-07-10,25476.1,25569.847525876412,25204.03515128848,25355.25
2025-07-11,25355.25,25548.3831911745,25082.288495831413,25149.85
2025-07-14,25149.85,25301.297460006517,24985.918743137572,25082.3
2025-07-15,25082.3,25342.019442523888,25013.431354307875,25195.8
2025-07-16,25195.8,25344.94411889537,25050.042721562615,25212.05
2025-07-17,25212.05,25304.755219283375,24954.631417614226,25111.45
2025-07-18,25111.45,25196.056846080228,24892.467830403206,24968.4
2025-07-21,24968.4,25181.897738625135,24854.249916928227,25090.7
2025-07-22,25090.7,25177.01109960512,24936.725133847212,25060.9
2025-07-23,25060.9,25390.529597803477,24948.250350300357,25219.9
2025-07-24,25219.9,25329.18833584347,24984.965372277904,25062.1
2025-07-25,25062.1,25129.753975923708,24719.120924916635,24837.0
2025-07-28,24837.0,25030.17678058376,24517.843238431135,24680.9
2025-07-29,24680.9,25003.515251843888,24611.45942528398,24821.1
2025-07-30,24821.1,25043.834364564013,24750.28776174956,24855.05
2025-07-31,24855.05,25052.49050094665,24659.69820265358,24768.35
2025-08-01,24768.35,24851.228906898315,24376.843758424457,24565.35
2025-08-04,24565.35,24836.943277287824,24413.453255350094,24722.75
2025-08-05,24722.75,24886.574248425233,24496.70918942921,24649.55
2025-08-06,24649.55,24804.311319284192,24465.416112262454,24574.2
2025-08-07,24574.2,24676.37814206164,24433.39932872977,24596.15
2025-08-08,24596.15,24765.92968817487,24303.44583717539,24363.3
2025-08-11,24363.3,24674.954263011543,24216.720542607625,24585.05
2025-08-12,24585.05,24674.51174418276,24303.391712319564,24487.4
2025-08-13,24487.4,24752.46822304626,24343.859060539788,24619.35
2025-08-14,24619.35,24772.20245593557,24439.72101987461,24631.3
2025-08-18,24631.3,25017.467023293197,24470.737967587807,24876.95
2025-08-19,24876.95,25053.401803721987,24800.131325413484,24980.65
2025-08-20,24980.65,25233.764232389247,24793.92975049776,25050.55
2025-08-21,25050.55,25181.259572382394,24981.015699627187,25083.75
2025-08-22,25083.75,25161.476114645255,24736.04474314154,24870.1
2025-08-25,24870.1,25151.936823278433,24790.30387263347,24967.75
2025-08-26,24967.75,25159.30912259824,24651.121031641607,24712.05
2025-08-28,24712.05,24889.140414212012,24384.192612457817,24500.9
2025-08-29,24500.9,24670.258435287404,24327.86683538533,24426.85
2025-09-01,24426.85,24774.508172597874,24300.73027582517,24625.05
2025-09-02,24625.05,24759.864221429096,24441.159842918507,24579.6
2025-09-03,24579.6,24786.40545987507,24514.23020518921,24715.05
2025-09-04,24715.05,24850.238024125105,24638.650237745554,24734.3
2025-09-05,24734.3,24852.01424495665,24597.521919428753,24741.0
2025-09-08,24741.0,24868.64110890971,24633.936956634603,24773.15
2025-09-09,24773.15,25029.031134459943,24611.91762676216,24868.6
2025-09-10,24868.6,25102.383344190293,24717.44199041107,24973.1
2025-09-11,24973.1,25076.86216645052,24794.67614456703,25005.5
2025-09-12,25005.5,25205.2398132291,24847.83531684576,25114.0
2025-09-15,25114.0,25270.087083348437,24948.67696227427,25069.2
2025-09-16,25069.2,25310.434096504265,24913.50975747606,25239.1
2025-09-17,25239.1,25511.785790033668,25139.244745660573,25330.25
2025-09-18,25330.25,25555.11172056748,25225.622845541788,25423.6
2025-09-19,25423.6,25552.547225530372,25154.362147070395,25327.05
2025-09-22,25327.05,25471.144022657598,25078.85976296457,25202.35
2025-09-23,25202.35,25378.994922402377,24996.56212970821,25169.5
2025-09-24,25169.5,25278.440675032314,24881.362251021295,25056.9
2025-09-25,25056.9,25211.14587076518,24711.577409130692,24890.85
2025-09-26,24890.85,25028.12981037527,24468.972266205074,24654.7
2025-09-29,24654.7,24750.661762503663,24516.319484270593,24634.9
2025-09-30,24634.9,24815.06132256024,24508.086446346653,24611.1
2025-10-01,24611.1,25006.81574664244,24470.5187687118,24836.3
2025-10-03,24836.3,25045.789521675695,24724.809469027892,24894.25
2025-10-06,24894.25,25257.287669032274,24749.651885557276,25077.65
2025-10-07,25077.65,25290.50710472137,24918.18013551589,25108.3
2025-10-08,25108.3,25267.764646067808,24889.484626018122,25046.15
2025-10-09,25046.15,25360.270332500255,24932.89495101397,25181.8
2025-10-10,25181.8,25444.795376130587,25097.488095834266,25285.35
2025-10-13,25285.35,25441.981276071416,25105.982119882734,25227.35
2025-10-14,25227.35,25374.808837501096,25065.071434119935,25145.5
2025-10-15,25145.5,25491.07068176295,24958.49714605816,25323.55
2025-10-16,25323.55,25669.429291522545,25212.588759861188,25585.3
2025-10-17,25585.3,25898.377148494987,25501.35799317996,25709.85
2025-10-20,25709.85,26031.348185158677,25644.143598452112,25843.15
2025-10-21,25843.15,25934.92152308908,25687.508842501415,25868.6
2025-10-23,25868.6,26073.27605016721,25714.11500109197,25891.4
2025-10-24,25891.4,25971.923978346964,25684.0404008215,25795.15
2025-10-27,25795.15,26077.09811238356,25722.403862848092,25966.05
2025-10-28,25966.05,26136.286041486248,25814.457505114824,25936.2
2025-10-29,25936.2,26139.88452463166,25828.26343483006,26053.9
2025-10-30,26053.9,26234.54331654856,25717.617572456984,25877.85
2025-10-31,25877.85,26059.44677581754,25573.108239178855,25722.1
2025-11-03,25722.1,25898.396825496086,25607.666287366792,25763.35
2025-11-04,25763.35,25825.69975453125,25504.98143088802,25597.65
2025-11-06,25597.65,25699.877917328773,25307.3315139193,25509.7
2025-11-07,25509.7,25658.952082055337,25366.3066250431,25492.3
2025-11-10,25492.3,25776.2503528994,25332.349429269772,25574.35
2025-11-11,25574.35,25847.530615121697,25492.457711744042,25694.95
2025-11-12,25694.95,25975.54862281624,25562.4839570775,25875.8
2025-11-13,25875.8,26033.142120671677,25809.699329337545,25879.15
2025-11-14,25879.15,26050.58398985116,25743.626222684234,25910.05
2025-11-17,25910.05,26189.48650748917,25707.184175732556,26013.45
2025-11-18,26013.45,26091.156612725816,25792.118915194733,25910.05
2025-11-19,25910.05,26226.206404071072,25841.834322984745,26052.65
2025-11-20,26052.65,26334.40199834456,25985.248367172884,26192.15
2025-11-21,26192.15,26395.292712030223,25948.94749648467,26068.15
2025-11-24,26068.15,26180.151850767976,25873.93386290655,25959.5
2025-11-25,25959.5,26113.325150604604,25819.291479679,25884.8
2025-11-26,25884.8,26404.967546234602,25710.933174141166,26205.3
2025-11-27,26205.3,26293.516473837906,26075.068255953236,26215.55
2025-11-28,26215.55,26415.96272666194,26097.62014873254,26202.95
2025-12-01,26202.95,26366.604978294887,25980.990226684076,26175.75
2025-12-02,26175.75,26248.11658818421,25952.7919452175,26032.2
2025-12-03,26032.2,26138.36309980381,25784.526762540296,25986.0
2025-12-04,25986.0,26199.47470063151,25877.746106240273,26033.75
2025-12-05,26033.75,26259.17404968386,25840.623345269523,26186.45
2025-12-08,26186.45,26333.390725903602,25810.58939932486,25960.55
2025-12-09,25960.55,26072.615143942527,25658.008598562395,25839.65
2025-12-10,25839.65,25991.033034677268,25554.24201807534,25758.0
2025-12-11,25758.0,25967.34057315885,25654.015497150926,25898.55
2025-12-12,25898.55,26236.58758343286,25695.84329158283,26046.95
2025-12-15,26046.95,26251.304340905837,25908.066372110115,26027.3
2025-12-16,26027.3,26229.67379806265,25742.20725211695,25860.1
2025-12-17,25860.1,26030.452090482497,25707.370991764918,25818.55
2025-12-18,25818.55,25899.313507883864,25675.322963115974,25815.55
2025-12-19,25815.55,26138.97980652432,25730.816125644535,25966.4
2025-12-22,25966.4,26238.817352229027,25822.431272515452,26172.4
2025-12-23,26172.4,26243.218296550684,26030.165226471003,26177.15
2025-12-24,26177.15,26287.266203976164,25967.81976509833,26142.1
2025-12-26,26142.1,26275.86371832186,25858.221570538903,26042.3
2025-12-29,26042.3,26216.482563131663,25815.853508097935,25942.1
2025-12-30,25942.1,26103.60705916514,25832.680569892327,25938.85
2025-12-31,25938.85,26257.558092396634,25838.191584055552,26129.6
2026-01-01,26129.6,26249.366322543094,26038.351325485462,26146.55
2026-01-02,26146.55,26538.754436648313,26074.861927398284,26328.55
2026-01-05,26328.55,26454.200087413275,26136.958851798692,26250.3
2026-01-06,26250.3,26379.30254276539,26076.25261375529,26178.7
2026-01-07,26178.7,26265.390396661373,25936.54009843431,26140.75
2026-01-08,26140.75,26318.03057784079,25733.927773212927,25876.85
2026-01-09,25876.85,26038.259792772715,25571.71244589142,25683.3
2026-01-12,25683.3,25884.03133963486,25537.569134539444,25790.25
2026-01-13,25790.25,25863.878701168564,25650.484112842987,25732.3
2026-01-14,25732.3,25891.70380816904,25540.181324202666,25665.6
2026-01-16,25665.6,25850.19298522452,25513.825730515007,25694.35
2026-01-19,25694.35,25794.90749711687,25454.046105338177,25585.5
2026-01-20,25585.5,25780.416923073106,25115.16985190994,25232.5
2026-01-21,25232.5,25314.159337909878,24957.106651275033,25157.5
2026-01-22,25157.5,25411.82450175537,24972.131035101687,25289.9
2026-01-23,25289.9,25482.380067544756,24901.086565138437,25048.65
2026-01-27,25048.65,25294.995057329437,24907.956944215235,25175.4
2026-01-28,25175.4,25494.19181937692,25026.493637099586,25342.75
2026-01-29,25342.75,25536.50126855731,25253.088698909844,25418.9
2026-01-30,25418.9,25518.55208011476,25203.851630805682,25320.65
2026-02-01,25320.65,25517.02613224305,24760.383156299486,24825.45
2026-02-02,24825.45,25206.121557590595,24698.425980441447,25088.4
2026-02-03,25088.4,25918.112819018643,24948.418004044,25727.55
2026-02-04,25727.55,25871.05533556011,25632.81292769234,25776.0
2026-02-05,25776.0,25868.144487304497,25442.82304603626,25642.8
2026-02-06,25642.8,25759.844598798296,25450.278497952586,25693.7
2026-02-09,25693.7,26023.779943123456,25527.011063998754,25867.3
2026-02-10,25867.3,26050.917961619194,25727.588251539866,25935.15
2026-02-11,25935.15,26141.76641643056,25746.41808518492,25953.85
2026-02-12,25953.85,26084.175727142232,25726.380801461884,25807.2
2026-02-13,25807.2,26006.43196908185,25297.21249748265,25471.1
